student_name,subject,score,max_score,test_name,date
Rudra Joshi,Science,42,100,Unit Test 2,2026-02-14
Rudra Joshi,Mathematics,57,100,Unit Test 2,2026-02-14
Rudra Joshi,Science,37,100,Unit Test 3,2026-03-16
Rudra Joshi,Mathematics,51,100,Unit Test 3,2026-03-16
Rudra Joshi,Computer Science,82,100,Unit Test 3,2026-03-16
Rudra Joshi,History,55,100,Unit Test 3,2026-03-16
Rudra Joshi,Science,33,100,Unit Test 4,2026-04-15
Rudra Joshi,History,50,100,Unit Test 4,2026-04-15
Rudra Joshi,Computer Science,83,100,Unit Test 4,2026-04-15
Rudra Joshi,Mathematics,45,100,Unit Test 4,2026-04-15
Rudra Joshi,Computer Science,83,100,Unit Test 5,2026-05-15
Rudra Joshi,Science,27,100,Unit Test 5,2026-05-15
Rudra Joshi,Mathematics,38,100,Unit Test 5,2026-05-15
Rudra Joshi,History,40,100,Unit Test 5,2026-05-15
Rudra Joshi,Computer Science,86,100,Unit Test 6,2026-06-14
Rudra Joshi,Science,22,100,Unit Test 6,2026-06-14
Rudra Joshi,History,40,100,Unit Test 6,2026-06-14
Rudra Joshi,Mathematics,35,100,Unit Test 6,2026-06-14
Sai Chauhan,Mathematics,56,100,Unit Test 1,2026-01-15
Sai Chauhan,Computer Science,53,100,Unit Test 1,2026-01-15
Sai Chauhan,Science,50,100,Unit Test 1,2026-01-15
Sai Chauhan,English,70,100,Unit Test 1,2026-01-15
Sai Chauhan,English,73,100,Unit Test 2,2026-02-14
Sai Chauhan,Mathematics,57,100,Unit Test 2,2026-02-14
Sai Chauhan,Science,52,100,Unit Test 2,2026-02-14
Sai Chauhan,Computer Science,58,100,Unit Test 2,2026-02-14
Sai Chauhan,Science,52,100,Unit Test 3,2026-03-16
Sai Chauhan,Computer Science,63,100,Unit Test 3,2026-03-16
Sai Chauhan,Mathematics,57,100,Unit Test 3,2026-03-16
Sai Chauhan,English,76,100,Unit Test 3,2026-03-16
Sai Chauhan,English,77,100,Unit Test 4,2026-04-15
Sai Chauhan,Science,49,100,Unit Test 4,2026-04-15
Sai Chauhan,Mathematics,59,100,Unit Test 4,2026-04-15
Sai Chauhan,Computer Science,68,100,Unit Test 4,2026-04-15
Sai Chauhan,Mathematics,57,100,Unit Test 5,2026-05-15
Sai Chauhan,Computer Science,73,100,Unit Test 5,2026-05-15
Sai Chauhan,Science,48,100,Unit Test 5,2026-05-15
Sai Chauhan,English,78,100,Unit Test 5,2026-05-15
Sai Chauhan,Mathematics,59,100,Unit Test 6,2026-06-14
Sai Chauhan,Computer Science,77,100,Unit Test 6,2026-06-14
Sai Chauhan,English,76,100,Unit Test 6,2026-06-14
Sai Chauhan,Science,46,100,Unit Test 6,2026-06-14
Shaurya Gupta,History,80,100,Unit Test 1,2026-01-15
Shaurya Gupta,Computer Science,83,100,Unit Test 1,2026-01-15
Shaurya Gupta,Science,66,100,Unit Test 1,2026-01-15
Shaurya Gupta,Mathematics,85,100,Unit Test 1,2026-01-15
Shaurya Gupta,Mathematics,86,100,Unit Test 2,2026-02-14
Shaurya Gupta,Science,63,100,Unit Test 2,2026-02-14
Shaurya Gupta,Computer Science,78,100,Unit Test 2,2026-02-14
Shaurya Gupta,History,84,100,Unit Test 2,2026-02-14
Shaurya Gupta,Mathematics,85,100,Unit Test 3,2026-03-16
Shaurya Gupta,Science,60,100,Unit Test 3,2026-03-16
Shaurya Gupta,History,90,100,Unit Test 3,2026-03-16
Shaurya Gupta,Computer Science,65,100,Unit Test 3,2026-03-16
Shaurya Gupta,History,95,100,Unit Test 4,2026-04-15
Shaurya Gupta,Computer Science,70,100,Unit Test 4,2026-04-15
Shaurya Gupta,Science,54,100,Unit Test 4,2026-04-15
Shaurya Gupta,Mathematics,87,100,Unit Test 4,2026-04-15
Shaurya Gupta,Computer Science,64,100,Unit Test 5,2026-05-15
Shaurya Gupta,Mathematics,88,100,Unit Test 5,2026-05-15
Shaurya Gupta,Science,49,100,Unit Test 5,2026-05-15
Shaurya Gupta,History,100,100,Unit Test 5,2026-05-15
Shaurya Gupta,History,100,100,Unit Test 6,2026-06-14
Shaurya Gupta,Mathematics,91,100,Unit Test 6,2026-06-14
Shaurya Gupta,Computer Science,68,100,Unit Test 6,2026-06-14
Shaurya Gupta,Science,45,100,Unit Test 6,2026-06-14
Sneha Chauhan,History,78,100,Unit Test 1,2026-01-15
Sneha Chauhan,English,57,100,Unit Test 1,2026-01-15
Sneha Chauhan,Science,46,100,Unit Test 1,2026-01-15
Sneha Chauhan,Geography,69,100,Unit Test 1,2026-01-15
Sneha Chauhan,Computer Science,85,100,Unit Test 1,2026-01-15
Sneha Chauhan,Mathematics,64,100,Unit Test 1,2026-01-15
Sneha Chauhan,English,60,100,Unit Test 2,2026-02-14
Sneha Chauhan,Geography,70,100,Unit Test 2,2026-02-14
Sneha Chauhan,Computer Science,88,100,Unit Test 2,2026-02-14
Sneha Chauhan,History,85,100,Unit Test 2,2026-02-14
Sneha Chauhan,Science,39,100,Unit Test 2,2026-02-14
Sneha Chauhan,Mathematics,59,100,Unit Test 2,2026-02-14
Sneha Chauhan,History,90,100,Unit Test 3,2026-03-16
Sneha Chauhan,English,66,100,Unit Test 3,2026-03-16
Sneha Chauhan,Science,34,100,Unit Test 3,2026-03-16
Sneha Chauhan,Mathematics,53,100,Unit Test 3,2026-03-16
Sneha Chauhan,Geography,69,100,Unit Test 3,2026-03-16
Sneha Chauhan,Computer Science,91,100,Unit Test 3,2026-03-16
Sneha Chauhan,Mathematics,48,100,Unit Test 4,2026-04-15
Sneha Chauhan,English,54,100,Unit Test 4,2026-04-15
Sneha Chauhan,History,100,100,Unit Test 4,2026-04-15
Sneha Chauhan,Science,27,100,Unit Test 4,2026-04-15
Sneha Chauhan,Geography,67,100,Unit Test 4,2026-04-15
Sneha Chauhan,Computer Science,93,100,Unit Test 4,2026-04-15
Sneha Chauhan,Geography,70,100,Unit Test 5,2026-05-15
Sneha Chauhan,Computer Science,92,100,Unit Test 5,2026-05-15
Sneha Chauhan,Mathematics,41,100,Unit Test 5,2026-05-15
Sneha Chauhan,English,48,100,Unit Test 5,2026-05-15
Sneha Chauhan,History,100,100,Unit Test 5,2026-05-15
Sneha Chauhan,Science,21,100,Unit Test 5,2026-05-15
Sneha Chauhan,Mathematics,35,100,Unit Test 6,2026-06-14
Sneha Chauhan,Science,20,100,Unit Test 6,2026-06-14
Sneha Chauhan,English,55,100,Unit Test 6,2026-06-14
Sneha Chauhan,History,100,100,Unit Test 6,2026-06-14
Sneha Chauhan,Computer Science,94,100,Unit Test 6,2026-06-14
Sneha Chauhan,Geography,67,100,Unit Test 6,2026-06-14
Sneha Mehta,Geography,55,100,Unit Test 1,2026-01-15
Sneha Mehta,English,58,100,Unit Test 1,2026-01-15
Sneha Mehta,History,60,100,Unit Test 1,2026-01-15
Sneha Mehta,Science,69,100,Unit Test 1,2026-01-15
Sneha Mehta,Computer Science,62,100,Unit Test 1,2026-01-15
Sneha Mehta,History,64,100,Unit Test 2,2026-02-14
Sneha Mehta,English,65,100,Unit Test 2,2026-02-14
Sneha Mehta,Computer Science,65,100,Unit Test 2,2026-02-14
Sneha Mehta,Geography,60,100,Unit Test 2,2026-02-14
Sneha Mehta,Science,73,100,Unit Test 2,2026-02-14
Sneha Mehta,History,68,100,Unit Test 3,2026-03-16
Sneha Mehta,Geography,64,100,Unit Test 3,2026-03-16
Sneha Mehta,English,63,100,Unit Test 3,2026-03-16
Sneha Mehta,Science,78,100,Unit Test 3,2026-03-16
Sneha Mehta,Computer Science,69,100,Unit Test 3,2026-03-16
Sneha Mehta,Computer Science,76,100,Unit Test 4,2026-04-15
Sneha Mehta,Science,84,100,Unit Test 4,2026-04-15
Sneha Mehta,History,73,100,Unit Test 4,2026-04-15
Sneha Mehta,Geography,69,100,Unit Test 4,2026-04-15
Sneha Mehta,English,62,100,Unit Test 4,2026-04-15
Sneha Mehta,Computer Science,82,100,Unit Test 5,2026-05-15
Sneha Mehta,History,79,100,Unit Test 5,2026-05-15
Sneha Mehta,Geography,73,100,Unit Test 5,2026-05-15
Sneha Mehta,Science,88,100,Unit Test 5,2026-05-15
Sneha Mehta,English,49,100,Unit Test 5,2026-05-15
Sneha Mehta,History,84,100,Unit Test 6,2026-06-14
Sneha Mehta,Computer Science,88,100,Unit Test 6,2026-06-14
Sneha Mehta,English,44,100,Unit Test 6,2026-06-14
Sneha Mehta,Geography,78,100,Unit Test 6,2026-06-14
Sneha Mehta,Science,95,100,Unit Test 6,2026-06-14
Vihaan Nair,History,80,100,Unit Test 1,2026-01-15
Vihaan Nair,Mathematics,73,100,Unit Test 1,2026-01-15
Vihaan Nair,Computer Science,71,100,Unit Test 1,2026-01-15
Vihaan Nair,Geography,49,100,Unit Test 1,2026-01-15
Vihaan Nair,English,78,100,Unit Test 1,2026-01-15
Vihaan Nair,History,85,100,Unit Test 2,2026-02-14
Vihaan Nair,English,90,100,Unit Test 2,2026-02-14
Vihaan Nair,Mathematics,79,100,Unit Test 2,2026-02-14
Vihaan Nair,Computer Science,70,100,Unit Test 2,2026-02-14
Vihaan Nair,Geography,49,100,Unit Test 2,2026-02-14
Vihaan Nair,English,94,100,Unit Test 3,2026-03-16
Vihaan Nair,Computer Science,73,100,Unit Test 3,2026-03-16
Vihaan Nair,History,89,100,Unit Test 3,2026-03-16
Vihaan Nair,Mathematics,83,100,Unit Test 3,2026-03-16
Vihaan Nair,Geography,48,100,Unit Test 3,2026-03-16
Vihaan Nair,Computer Science,76,100,Unit Test 4,2026-04-15
Vihaan Nair,English,100,100,Unit Test 4,2026-04-15
Vihaan Nair,Mathematics,72,100,Unit Test 4,2026-04-15
Vihaan Nair,Geography,47,100,Unit Test 4,2026-04-15
Vihaan Nair,History,93,100,Unit Test 4,2026-04-15
Vihaan Nair,History,100,100,Unit Test 5,2026-05-15
Vihaan Nair,English,100,100,Unit Test 5,2026-05-15
Vihaan Nair,Geography,50,100,Unit Test 5,2026-05-15
Vihaan Nair,Computer Science,77,100,Unit Test 5,2026-05-15
Vihaan Nair,Mathematics,58,100,Unit Test 5,2026-05-15
Vihaan Nair,History,100,100,Unit Test 6,2026-06-14
Vihaan Nair,Mathematics,44,100,Unit Test 6,2026-06-14
Vihaan Nair,English,100,100,Unit Test 6,2026-06-14
Vihaan Nair,Geography,51,100,Unit Test 6,2026-06-14
Vihaan Nair,Computer Science,75,100,Unit Test 6,2026-06-14
Vihaan Singh,Mathematics,68,100,Unit Test 1,2026-01-15
Vihaan Singh,Computer Science,60,100,Unit Test 1,2026-01-15
Vihaan Singh,English,53,100,Unit Test 1,2026-01-15
Vihaan Singh,History,40,100,Unit Test 1,2026-01-15
Vihaan Singh,Science,50,100,Unit Test 1,2026-01-15
Vihaan Singh,English,47,100,Unit Test 2,2026-02-14
Vihaan Singh,History,35,100,Unit Test 2,2026-02-14
Vihaan Singh,Science,37,100,Unit Test 2,2026-02-14
Vihaan Singh,Computer Science,57,100,Unit Test 2,2026-02-14
Vihaan Singh,Mathematics,72,100,Unit Test 2,2026-02-14
Vihaan Singh,Mathematics,65,100,Unit Test 3,2026-03-16
Vihaan Singh,Computer Science,51,100,Unit Test 3,2026-03-16
Vihaan Singh,Science,48,100,Unit Test 3,2026-03-16
Vihaan Singh,English,40,100,Unit Test 3,2026-03-16
Vihaan Singh,History,47,100,Unit Test 3,2026-03-16
Vihaan Singh,Science,60,100,Unit Test 4,2026-04-15
Vihaan Singh,English,36,100,Unit Test 4,2026-04-15
Vihaan Singh,Computer Science,45,100,Unit Test 4,2026-04-15
Vihaan Singh,History,56,100,Unit Test 4,2026-04-15
Vihaan Singh,Mathematics,65,100,Unit Test 4,2026-04-15
Vihaan Singh,English,30,100,Unit Test 5,2026-05-15
Vihaan Singh,Mathematics,77,100,Unit Test 5,2026-05-15
Vihaan Singh,Computer Science,41,100,Unit Test 5,2026-05-15
Vihaan Singh,Science,62,100,Unit Test 5,2026-05-15
Vihaan Singh,History,66,100,Unit Test 5,2026-05-15
Vihaan Singh,History,78,100,Unit Test 6,2026-06-14
Vihaan Singh,Computer Science,35,100,Unit Test 6,2026-06-14
Vihaan Singh,English,26,100,Unit Test 6,2026-06-14
Vihaan Singh,Mathematics,88,100,Unit Test 6,2026-06-14
Vihaan Singh,Science,72,100,Unit Test 6,2026-06-14
Vihaan Verma,Mathematics,79,100,Unit Test 1,2026-01-15
Vihaan Verma,English,63,100,Unit Test 1,2026-01-15
Vihaan Verma,Science,57,100,Unit Test 1,2026-01-15
Vihaan Verma,Computer Science,59,100,Unit Test 1,2026-01-15
Vihaan Verma,Science,56,100,Unit Test 2,2026-02-14
Vihaan Verma,Mathematics,67,100,Unit Test 2,2026-02-14
Vihaan Verma,Computer Science,55,100,Unit Test 2,2026-02-14
Vihaan Verma,English,66,100,Unit Test 2,2026-02-14
Vihaan Verma,Mathematics,61,100,Unit Test 3,2026-03-16
Vihaan Verma,Science,41,100,Unit Test 3,2026-03-16
Vihaan Verma,English,66,100,Unit Test 3,2026-03-16
Vihaan Verma,Computer Science,50,100,Unit Test 3,2026-03-16
Vihaan Verma,Computer Science,45,100,Unit Test 4,2026-04-15
Vihaan Verma,English,63,100,Unit Test 4,2026-04-15
Vihaan Verma,Science,28,100,Unit Test 4,2026-04-15
Vihaan Verma,Mathematics,55,100,Unit Test 4,2026-04-15
Vihaan Verma,English,63,100,Unit Test 5,2026-05-15
Vihaan Verma,Computer Science,41,100,Unit Test 5,2026-05-15
Vihaan Verma,Science,21,100,Unit Test 5,2026-05-15
Vihaan Verma,Mathematics,41,100,Unit Test 5,2026-05-15
Vihaan Verma,Mathematics,39,100,Unit Test 6,2026-06-14
Vihaan Verma,English,62,100,Unit Test 6,2026-06-14
Vihaan Verma,Computer Science,34,100,Unit Test 6,2026-06-14
Vihaan Verma,Science,31,100,Unit Test 6,2026-06-14
Vivaan Chauhan,English,56,100,Unit Test 1,2026-01-15
Vivaan Chauhan,Mathematics,55,100,Unit Test 1,2026-01-15
Vivaan Chauhan,History,53,100,Unit Test 1,2026-01-15
Vivaan Chauhan,Computer Science,63,100,Unit Test 1,2026-01-15
Vivaan Chauhan,Science,71,100,Unit Test 1,2026-01-15
Vivaan Chauhan,Geography,87,100,Unit Test 1,2026-01-15
Vivaan Chauhan,Mathematics,50,100,Unit Test 2,2026-02-14
Vivaan Chauhan,Geography,87,100,Unit Test 2,2026-02-14
Vivaan Chauhan,History,58,100,Unit Test 2,2026-02-14
Vivaan Chauhan,Science,81,100,Unit Test 2,2026-02-14
Vivaan Chauhan,English,62,100,Unit Test 2,2026-02-14
Vivaan Chauhan,Computer Science,66,100,Unit Test 2,2026-02-14
Vivaan Chauhan,English,68,100,Unit Test 3,2026-03-16
Vivaan Chauhan,Mathematics,45,100,Unit Test 3,2026-03-16
Vivaan Chauhan,Geography,75,100,Unit Test 3,2026-03-16
Vivaan Chauhan,Computer Science,67,100,Unit Test 3,2026-03-16
Vivaan Chauhan,History,63,100,Unit Test 3,2026-03-16
Vivaan Chauhan,Science,82,100,Unit Test 3,2026-03-16
Vivaan Chauhan,Computer Science,67,100,Unit Test 4,2026-04-15
Vivaan Chauhan,English,74,100,Unit Test 4,2026-04-15
Vivaan Chauhan,Geography,61,100,Unit Test 4,2026-04-15
Vivaan Chauhan,History,70,100,Unit Test 4,2026-04-15
Vivaan Chauhan,Mathematics,50,100,Unit Test 4,2026-04-15
Vivaan Chauhan,Science,81,100,Unit Test 4,2026-04-15
Vivaan Chauhan,Mathematics,61,100,Unit Test 5,2026-05-15
Vivaan Chauhan,Science,75,100,Unit Test 5,2026-05-15
Vivaan Chauhan,History,74,100,Unit Test 5,2026-05-15
Vivaan Chauhan,English,81,100,Unit Test 5,2026-05-15
Vivaan Chauhan,Computer Science,67,100,Unit Test 5,2026-05-15
Vivaan Chauhan,Geography,59,100,Unit Test 5,2026-05-15
Vivaan Chauhan,English,87,100,Unit Test 6,2026-06-14
Vivaan Chauhan,Computer Science,65,100,Unit Test 6,2026-06-14
Vivaan Chauhan,History,79,100,Unit Test 6,2026-06-14
Vivaan Chauhan,Geography,53,100,Unit Test 6,2026-06-14
Vivaan Chauhan,Science,70,100,Unit Test 6,2026-06-14
Vivaan Chauhan,Mathematics,56,100,Unit Test 6,2026-06-14
Vivaan Nair,Science,74,100,Unit Test 1,2026-01-15
Vivaan Nair,History,65,100,Unit Test 1,2026-01-15
Vivaan Nair,Geography,76,100,Unit Test 1,2026-01-15
Vivaan Nair,Mathematics,57,100,Unit Test 1,2026-01-15
Vivaan Nair,Mathematics,64,100,Unit Test 2,2026-02-14
Vivaan Nair,History,72,100,Unit Test 2,2026-02-14
Vivaan Nair,Science,74,100,Unit Test 2,2026-02-14
Vivaan Nair,Geography,76,100,Unit Test 2,2026-02-14
Vivaan Nair,Science,76,100,Unit Test 3,2026-03-16
Vivaan Nair,Geography,79,100,Unit Test 3,2026-03-16
Vivaan Nair,History,71,100,Unit Test 3,2026-03-16
Vivaan Nair,Mathematics,70,100,Unit Test 3,2026-03-16
Vivaan Nair,History,80,100,Unit Test 4,2026-04-15
Vivaan Nair,Geography,77,100,Unit Test 4,2026-04-15
Vivaan Nair,Science,77,100,Unit Test 4,2026-04-15
Vivaan Nair,Mathematics,77,100,Unit Test 4,2026-04-15
Vivaan Nair,Science,78,100,Unit Test 5,2026-05-15
Vivaan Nair,Geography,74,100,Unit Test 5,2026-05-15
Vivaan Nair,Mathematics,83,100,Unit Test 5,2026-05-15
Vivaan Nair,History,92,100,Unit Test 5,2026-05-15
Vivaan Nair,Science,77,100,Unit Test 6,2026-06-14
Vivaan Nair,Mathematics,87,100,Unit Test 6,2026-06-14
Vivaan Nair,Geography,74,100,Unit Test 6,2026-06-14
Vivaan Nair,History,90,100,Unit Test 6,2026-06-14
Yash Desai,Mathematics,55,100,Unit Test 1,2026-01-15
Yash Desai,Computer Science,40,100,Unit Test 1,2026-01-15
Yash Desai,History,55,100,Unit Test 1,2026-01-15
Yash Desai,Geography,60,100,Unit Test 1,2026-01-15
Yash Desai,English,76,100,Unit Test 1,2026-01-15
Yash Desai,Geography,56,100,Unit Test 2,2026-02-14
Yash Desai,Mathematics,70,100,Unit Test 2,2026-02-14
Yash Desai,Computer Science,47,100,Unit Test 2,2026-02-14
Yash Desai,English,82,100,Unit Test 2,2026-02-14
Yash Desai,History,48,100,Unit Test 2,2026-02-14
Yash Desai,Computer Science,60,100,Unit Test 3,2026-03-16
Yash Desai,Mathematics,57,100,Unit Test 3,2026-03-16
Yash Desai,English,87,100,Unit Test 3,2026-03-16
Yash Desai,Geography,51,100,Unit Test 3,2026-03-16
Yash Desai,History,43,100,Unit Test 3,2026-03-16
Yash Desai,English,93,100,Unit Test 4,2026-04-15
Yash Desai,Mathematics,58,100,Unit Test 4,2026-04-15
Yash Desai,Geography,47,100,Unit Test 4,2026-04-15
Yash Desai,Computer Science,56,100,Unit Test 4,2026-04-15
Yash Desai,History,36,100,Unit Test 4,2026-04-15
Yash Desai,History,32,100,Unit Test 5,2026-05-15
Yash Desai,Computer Science,46,100,Unit Test 5,2026-05-15
Yash Desai,Geography,43,100,Unit Test 5,2026-05-15
Yash Desai,English,98,100,Unit Test 5,2026-05-15
Yash Desai,Mathematics,54,100,Unit Test 5,2026-05-15
Yash Desai,History,26,100,Unit Test 6,2026-06-14
Yash Desai,Computer Science,35,100,Unit Test 6,2026-06-14
Yash Desai,English,100,100,Unit Test 6,2026-06-14
Yash Desai,Geography,39,100,Unit Test 6,2026-06-14
Yash Desai,Mathematics,53,100,Unit Test 6,2026-06-14
Zara Kapoor,Geography,50,100,Unit Test 1,2026-01-15
Zara Kapoor,Mathematics,54,100,Unit Test 1,2026-01-15
Zara Kapoor,English,72,100,Unit Test 1,2026-01-15
Zara Kapoor,History,63,100,Unit Test 1,2026-01-15
Zara Kapoor,Mathematics,61,100,Unit Test 2,2026-02-14
Zara Kapoor,Geography,40,100,Unit Test 2,2026-02-14
Zara Kapoor,English,65,100,Unit Test 2,2026-02-14
Zara Kapoor,History,56,100,Unit Test 2,2026-02-14
Zara Kapoor,English,60,100,Unit Test 3,2026-03-16
Zara Kapoor,Geography,54,100,Unit Test 3,2026-03-16
Zara Kapoor,Mathematics,68,100,Unit Test 3,2026-03-16
Zara Kapoor,History,50,100,Unit Test 3,2026-03-16
Zara Kapoor,Mathematics,72,100,Unit Test 4,2026-04-15
Zara Kapoor,History,44,100,Unit Test 4,2026-04-15
Zara Kapoor,Geography,66,100,Unit Test 4,2026-04-15
Zara Kapoor,English,56,100,Unit Test 4,2026-04-15
Zara Kapoor,English,50,100,Unit Test 5,2026-05-15
Zara Kapoor,Mathematics,76,100,Unit Test 5,2026-05-15
Zara Kapoor,Geography,79,100,Unit Test 5,2026-05-15
Zara Kapoor,History,38,100,Unit Test 5,2026-05-15
Zara Kapoor,Mathematics,81,100,Unit Test 6,2026-06-14
Zara Kapoor,English,44,100,Unit Test 6,2026-06-14
Zara Kapoor,Geography,82,100,Unit Test 6,2026-06-14
Zara Kapoor,History,32,100,Unit Test 6,2026-06-14
